country,partner,hs_code,imports
CAN,MEX,854129,690944
CAN,CAN,854130,353
CAN,MEX,854130,554103
CAN,CAN,854140,2129854
CAN,MEX,854140,4666335
CAN,CAN,854150,100874
CAN,MEX,854150,133097
CAN,CAN,854160,25377
CAN,MEX,854160,6927
CAN,CAN,854190,281330
CAN,MEX,854190,82523
CAN,CAN,854212,51158
CAN,MEX,854212,4464537
CAN,CAN,854230,129272806
CAN,MEX,854230,9023579
CAN,CAN,854290,308333
CAN,MEX,854290,67111
CAN,CAN,854319,511
CAN,CAN,854320,62591
CAN,MEX,854320,45794
CAN,CAN,854330,1123206
CAN,MEX,854330,32461
CAN,CAN,854389,19434729
CAN,MEX,854389,93202541
CAN,CAN,854390,4358183
CAN,MEX,854390,2041184
CAN,CAN,854411,126131
CAN,MEX,854411,1009658
CAN,CAN,854419,308981
CAN,MEX,854419,200265
CAN,CAN,854420,361699
CAN,MEX,854420,4304200
CAN,CAN,854430,4670428
CAN,MEX,854430,776287956
CAN,CAN,854441,2636649
CAN,MEX,854441,80269119
CAN,CAN,854459,2455760
CAN,MEX,854459,27043146
CAN,CAN,854460,390023
CAN,MEX,854460,4657907
CAN,CAN,854470,275294
CAN,MEX,854470,116594671
CAN,MEX,854511,1433866
CAN,CAN,854519,38085
CAN,MEX,854519,6105
CAN,CAN,854520,161509
CAN,MEX,854520,232003
CAN,MEX,854590,189239
CAN,CAN,854610,31207
CAN,MEX,854610,12942
CAN,CAN,854620,269
CAN,MEX,854620,326209
CAN,CAN,854690,124179
CAN,MEX,854690,2242333
CAN,MEX,854710,806726
CAN,CAN,854720,92314
CAN,MEX,854720,220287
CAN,CAN,854790,214251
CAN,MEX,854790,1025882
CAN,CAN,854810,21917
CAN,CAN,854890,239000
CAN,MEX,854890,3159498
CAN,CAN,860210,2437089
CAN,CAN,860400,223512
CAN,CAN,860500,72338
CAN,MEX,860610,33841129
CAN,MEX,860630,2782157
CAN,MEX,860691,1684141
CAN,CAN,860711,1308937
CAN,MEX,860712,543
CAN,CAN,860719,914694
CAN,MEX,860719,667066
CAN,CAN,860721,527577
CAN,MEX,860721,1099823
CAN,CAN,860729,19510
CAN,MEX,860729,7748
CAN,CAN,860730,12725
CAN,MEX,860730,328591
CAN,CAN,860791,310163
CAN,MEX,860791,547056
CAN,CAN,860799,747622
CAN,MEX,860799,7589347
CAN,CAN,860800,147720
CAN,MEX,860800,148493
CAN,CAN,860900,1252190
CAN,MEX,860900,500518
CAN,CAN,870120,1786386
CAN,MEX,870120,446122645
CAN,CAN,870130,1022627
CAN,CAN,870190,1330668
CAN,MEX,870190,19516232
CAN,CAN,870210,12102480
CAN,MEX,870210,267611
CAN,CAN,870290,1140555
CAN,MEX,870290,258841
CAN,CAN,870310,3801371
CAN,MEX,870310,45576210
CAN,CAN,870321,1045129
CAN,MEX,870321,100876488
CAN,CAN,870322,367627
CAN,MEX,870322,370146801
CAN,CAN,870323,2846807
CAN,MEX,870323,1877317831
CAN,CAN,870324,14961348
CAN,MEX,870324,527204843
CAN,CAN,870332,49474
CAN,MEX,870332,288815868
CAN,CAN,870333,2849546
CAN,MEX,870333,2036678
CAN,CAN,870390,114433
CAN,MEX,870390,6359207
CAN,CAN,870410,451278
CAN,MEX,870410,306467
CAN,CAN,870421,177969
CAN,MEX,870421,218044148
CAN,CAN,870422,3107807
CAN,MEX,870422,365297214
CAN,CAN,870423,1040242
CAN,MEX,870423,108313441
CAN,CAN,870431,138818
CAN,MEX,870431,1619237357
CAN,CAN,870432,186101
CAN,MEX,870432,31435020
CAN,MEX,870490,443230
CAN,CAN,870510,222063
CAN,MEX,870510,2398536
CAN,CAN,870520,268813
CAN,MEX,870520,72505
CAN,MEX,870530,1923925
CAN,CAN,870540,259254
CAN,MEX,870540,504112
CAN,CAN,870590,12474370
CAN,MEX,870590,19858013
CAN,CAN,870600,9773
CAN,MEX,870600,2281453
CAN,CAN,870710,66900
CAN,MEX,870710,64787
CAN,CAN,870790,258368
CAN,MEX,870790,21912115
CAN,CAN,870810,17022229
CAN,MEX,870810,8340769
CAN,CAN,870821,188048
CAN,MEX,870821,103045533
CAN,CAN,870829,67512821
CAN,MEX,870829,287418780
CAN,CAN,870839,16715568
CAN,MEX,870839,165286305
CAN,CAN,870840,16803832
CAN,MEX,870840,264578471
CAN,CAN,870850,2326758
CAN,MEX,870850,49168309
CAN,CAN,870870,3023547
CAN,MEX,870870,45931844
CAN,CAN,870880,5479536
CAN,MEX,870880,102862996
CAN,CAN,870891,747705
CAN,MEX,870891,12368295
CAN,CAN,870892,3221549
CAN,MEX,870892,12580403
CAN,CAN,870893,2009537
CAN,MEX,870893,16833728
CAN,CAN,870894,948034
CAN,MEX,870894,179884648
CAN,CAN,870899,21270051
CAN,MEX,870899,450668858
CAN,CAN,870911,372620
CAN,MEX,870911,252
CAN,CAN,870919,110891
CAN,MEX,870919,85888
CAN,CAN,870990,471871
CAN,MEX,870990,54491
CAN,CAN,871000,10704060
CAN,MEX,871000,23455
CAN,MEX,871130,44965
CAN,CAN,871140,50321
CAN,CAN,871150,3711008
CAN,MEX,871150,12494
CAN,CAN,871190,37445
CAN,CAN,871200,39795
CAN,MEX,871200,5
CAN,CAN,871310,18804
CAN,MEX,871310,2833375
CAN,CAN,871390,12209
CAN,MEX,871390,3822
CAN,CAN,871419,861849
CAN,MEX,871419,2112374
CAN,CAN,871420,79458
CAN,MEX,871420,1459410
CAN,CAN,871491,5392
CAN,CAN,871492,326
CAN,MEX,871492,12041
CAN,CAN,871493,182
CAN,MEX,871493,45
CAN,CAN,871494,96
CAN,CAN,871495,11619
CAN,MEX,871495,276
CAN,CAN,871496,14436
CAN,CAN,871499,22058
CAN,MEX,871499,7309
CAN,CAN,871500,10
CAN,MEX,871500,6547
CAN,CAN,871610,167153
CAN,MEX,871610,4206
CAN,CAN,871620,180247
CAN,CAN,871631,1368829
CAN,MEX,871631,5154109
CAN,CAN,871639,564935
CAN,MEX,871639,36670572
CAN,CAN,871640,71623
CAN,CAN,871680,430654
CAN,MEX,871680,3782771
CAN,CAN,871690,3076458
CAN,MEX,871690,5258740
CAN,CAN,880211,481217
CAN,CAN,880212,1701087
CAN,CAN,880220,526291
CAN,CAN,880230,39031069
CAN,CAN,880240,62312676
CAN,CAN,880310,7240583
CAN,MEX,880310,300269
CAN,CAN,880320,60227174
CAN,MEX,880320,4165834
CAN,CAN,880330,298993944
CAN,MEX,880330,325722801
CAN,CAN,880390,3053863
CAN,MEX,880390,2876
CAN,CAN,880400,14667
CAN,CAN,880510,18778
CAN,CAN,880520,6508336
CAN,MEX,880520,170568
CAN,CAN,890110,93912
CAN,MEX,890310,778228
CAN,CAN,890391,759244
CAN,CAN,890392,6030297
CAN,MEX,890392,31779028
CAN,CAN,890399,1350307
CAN,MEX,890399,3056991
CAN,CAN,890600,2999
CAN,CAN,890710,31726
CAN,MEX,890710,45728
CAN,CAN,890790,146267
CAN,MEX,890790,5191
CAN,CAN,900110,48704
CAN,MEX,900110,453042
CAN,CAN,900130,4
CAN,MEX,900130,6853
CAN,CAN,900140,67
CAN,MEX,900140,260
CAN,CAN,900150,45078
CAN,MEX,900150,14953770
CAN,CAN,900190,504158
CAN,MEX,900190,15100
CAN,CAN,900211,191410
CAN,MEX,900211,75284
CAN,CAN,900219,3060
CAN,MEX,900219,13215
CAN,CAN,900220,3868
CAN,CAN,900290,35305
CAN,MEX,900290,39848
CAN,CAN,900311,177502
CAN,MEX,900311,23767
CAN,CAN,900319,138488
CAN,MEX,900319,15
CAN,CAN,900390,3115
CAN,MEX,900390,5570
CAN,CAN,900410,101980
CAN,MEX,900410,1893
CAN,CAN,900490,13487
CAN,MEX,900490,361924
CAN,CAN,900510,5668
CAN,CAN,900580,5689
CAN,MEX,900580,70085
CAN,CAN,900590,1353
CAN,MEX,900590,15654
CAN,CAN,900630,12600
CAN,MEX,900640,47
CAN,CAN,900651,14374
CAN,MEX,900653,1740
CAN,CAN,900659,51317
CAN,CAN,900661,30
CAN,CAN,900669,5458
CAN,MEX,900669,4252
CAN,CAN,900691,294328
CAN,MEX,900691,15818
CAN,CAN,900699,1415
CAN,MEX,900699,65746
CAN,MEX,900719,993
CAN,CAN,900720,12001
CAN,CAN,900791,41570
CAN,MEX,900791,840
CAN,CAN,900792,8126
CAN,CAN,900830,56722
CAN,MEX,900830,118
CAN,CAN,900890,16091
CAN,CAN,901042,23137
CAN,CAN,901050,7755
CAN,CAN,901060,305486
CAN,CAN,901090,47493
CAN,MEX,901090,1658
CAN,MEX,901110,44
CAN,CAN,901120,2311
CAN,CAN,901180,10556
CAN,MEX,901180,1243
CAN,CAN,901190,19710
CAN,MEX,901190,22979
CAN,CAN,901210,409768
CAN,CAN,901290,18272
CAN,MEX,901290,1776
CAN,CAN,901310,4776
CAN,CAN,901320,327747
CAN,MEX,901320,3610
CAN,CAN,901380,21184659
CAN,MEX,901380,11515346
CAN,CAN,901390,2862654
CAN,MEX,901390,2473489
CAN,CAN,901410,15189
CAN,MEX,901410,42788145
CAN,CAN,901420,705273
CAN,MEX,901420,422339
CAN,CAN,901480,135496
CAN,MEX,901480,7192781
CAN,CAN,901490,2397635
CAN,MEX,901490,394035
CAN,CAN,901510,112175
CAN,MEX,901510,13189
CAN,CAN,901520,26912
CAN,MEX,901520,37499
CAN,CAN,901530,28251
CAN,MEX,901530,10243
CAN,CAN,901540,63401
CAN,MEX,901540,43397
CAN,CAN,901580,8008777
CAN,MEX,901580,50405
CAN,CAN,901590,4850876
CAN,MEX,901590,435767
CAN,CAN,901600,5734
CAN,MEX,901600,11220
CAN,WLD,901710,464539
CAN,WLD,901720,14623970
CAN,CAN,901720,41282
CAN,MEX,901720,38727
CAN,WLD,901730,22969753
CAN,CAN,901730,855675
CAN,MEX,901730,22673
CAN,WLD,901780,32002947
CAN,CAN,901780,72813
CAN,MEX,901780,2083632
CAN,WLD,901790,2333120
CAN,CAN,901790,7292
CAN,MEX,901790,9215
CAN,WLD,901811,41149502
CAN,CAN,901811,5485549
CAN,MEX,901811,1228050
CAN,WLD,901812,69712870
CAN,CAN,901812,1862715
CAN,MEX,901812,92016
CAN,WLD,901813,49044527
CAN,CAN,901813,581333
CAN,MEX,901813,3040
CAN,WLD,901814,3735434
CAN,MEX,901814,50403
CAN,WLD,901819,305006969
CAN,CAN,901819,5544684
CAN,MEX,901819,14081831
CAN,WLD,901820,7862821
CAN,CAN,901820,114052
CAN,MEX,901820,22659
CAN,WLD,901831,130278047
CAN,CAN,901831,43195
CAN,MEX,901831,1327934
CAN,WLD,901832,94979985
CAN,CAN,901832,18285
CAN,MEX,901832,5584643
CAN,WLD,901839,460360588
CAN,CAN,901839,2854247
CAN,MEX,901839,63313777
CAN,WLD,901841,16768264
CAN,CAN,901841,86568
CAN,MEX,901841,1116979
CAN,WLD,901849,195398478
CAN,CAN,901849,2026898
CAN,MEX,901849,7881655
CAN,WLD,901850,103180199
CAN,CAN,901850,34121
CAN,MEX,901850,49624
CAN,WLD,901890,1195974211
CAN,CAN,901890,3424427
CAN,MEX,901890,113131557
CAN,WLD,901910,202192692
CAN,CAN,901910,170167
CAN,MEX,901910,26098993
CAN,WLD,901920,196851969
CAN,CAN,901920,1128317
CAN,MEX,901920,9734095
CAN,WLD,902000,86425247
CAN,CAN,902000,570894
CAN,MEX,902000,3946848
CAN,WLD,902111,196960948
CAN,CAN,902111,17086
CAN,MEX,902111,143764
CAN,WLD,902119,251797331
CAN,CAN,902119,465169
CAN,MEX,902119,41750850
CAN,WLD,902121,28775772
CAN,CAN,902121,1594446
CAN,MEX,902121,4208
CAN,WLD,902129,76977793
CAN,CAN,902129,100094
CAN,MEX,902129,5036878
CAN,WLD,902130,271093650
CAN,CAN,902130,2745361
CAN,MEX,902130,1651015
CAN,WLD,902140,132872043
CAN,CAN,902140,10837
CAN,MEX,902140,4540098
CAN,WLD,902150,119817675
CAN,WLD,902190,200909627
CAN,CAN,902190,114946
CAN,MEX,902190,6584025
CAN,WLD,902212,75848172
CAN,WLD,902213,28450106
CAN,CAN,902213,26421
CAN,WLD,902214,106388977
CAN,CAN,902214,3573860
CAN,MEX,902214,3254
CAN,WLD,902219,39895626
CAN,CAN,902219,13364
CAN,MEX,902219,19773
CAN,WLD,902221,7687294
CAN,CAN,902221,28937
CAN,WLD,902229,17271696
CAN,CAN,902229,16861
CAN,MEX,902229,514169
CAN,WLD,902230,26115007
CAN,CAN,902230,41696
CAN,MEX,902230,815761
CAN,WLD,902290,120069957
CAN,CAN,902290,2276195
CAN,MEX,902290,351083
CAN,WLD,902300,102296270
CAN,CAN,902300,2777101
CAN,MEX,902300,178949
CAN,WLD,902410,18941058
CAN,CAN,902410,44754
CAN,MEX,902410,5231
CAN,WLD,902480,22888806
CAN,CAN,902480,470042
CAN,MEX,902480,5040
CAN,WLD,902490,18936655
CAN,CAN,902490,134655
CAN,MEX,902490,7217
CAN,WLD,902511,5045835
CAN,CAN,902511,721
CAN,MEX,902511,13058
CAN,WLD,902519,81651188
CAN,CAN,902519,393740
CAN,MEX,902519,4445662
CAN,WLD,902580,37118865
CAN,CAN,902580,526199
CAN,MEX,902580,1051167
CAN,WLD,902590,25634818
CAN,CAN,902590,187540
CAN,MEX,902590,5404055
CAN,WLD,902610,259666186
CAN,CAN,902610,4776553
CAN,MEX,902610,12608963
CAN,WLD,902620,341767337
CAN,CAN,902620,2494742
CAN,MEX,902620,46229409
CAN,WLD,902680,114636595
CAN,CAN,902680,7285472
CAN,MEX,902680,11356471
CAN,WLD,902690,110052340
CAN,CAN,902690,1477224
CAN,MEX,902690,12328770
CAN,WLD,902710,201914336
CAN,CAN,902710,625867
CAN,MEX,902710,9652254
CAN,WLD,902720,29568587
CAN,CAN,902720,274400
CAN,MEX,902720,1611
CAN,WLD,902730,54244720
CAN,CAN,902730,380957
CAN,MEX,902730,41937
CAN,WLD,902750,199599399
CAN,CAN,902750,1030363
CAN,MEX,902750,469329
CAN,WLD,902780,261602791
CAN,CAN,902780,3700453
CAN,MEX,902780,2258234
CAN,WLD,902790,236173121
CAN,CAN,902790,3467120
CAN,MEX,902790,1747355
CAN,WLD,902810,49684083
CAN,CAN,902810,2849
CAN,MEX,902810,5976082
CAN,WLD,902820,28345601
CAN,CAN,902820,5622
CAN,MEX,902820,10307679
CAN,WLD,902830,224864344
CAN,CAN,902830,137514
CAN,MEX,902830,145634487
CAN,WLD,902890,41070217
CAN,CAN,902890,498604
CAN,MEX,902890,5109604
CAN,WLD,902910,42184761
CAN,CAN,902910,164941
CAN,MEX,902910,791392
CAN,WLD,902920,296939897
CAN,CAN,902920,172330
CAN,MEX,902920,139690646
CAN,WLD,902990,10301640
CAN,CAN,902990,179248
CAN,MEX,902990,392167
CAN,WLD,903010,35473864
CAN,CAN,903010,1367231
CAN,MEX,903010,847
CAN,WLD,903020,24459455
CAN,CAN,903020,15676
CAN,MEX,903020,545
CAN,WLD,903031,16388506
CAN,CAN,903031,125962
CAN,MEX,903031,6586
CAN,WLD,903039,65663409
CAN,CAN,903039,605751
CAN,MEX,903039,2996484
CAN,WLD,903040,171908550
CAN,CAN,903040,1479564
CAN,MEX,903040,3811957
CAN,WLD,903082,7601575
CAN,CAN,903082,87208
CAN,MEX,903082,5380
CAN,WLD,903083,61100338
CAN,CAN,903083,774418
CAN,MEX,903083,725913
CAN,WLD,903089,37167765
CAN,CAN,903089,530699
CAN,MEX,903089,809358
CAN,WLD,903090,85940741
CAN,CAN,903090,939080
CAN,MEX,903090,1524976
CAN,WLD,903110,16459169
CAN,CAN,903110,129906
CAN,MEX,903110,10223
CAN,WLD,903120,11324918
CAN,CAN,903120,217714
CAN,MEX,903120,43
CAN,WLD,903141,1457659
CAN,CAN,903141,56714
CAN,WLD,903149,94208505
CAN,CAN,903149,927229
CAN,MEX,903149,4074826
CAN,WLD,903180,497554736
CAN,CAN,903180,7128032
CAN,MEX,903180,19280452
CAN,WLD,903190,129395383
CAN,CAN,903190,1662837
CAN,MEX,903190,4445999
CAN,WLD,903210,117832986
CAN,CAN,903210,1583854
CAN,MEX,903210,26490061
CAN,WLD,903220,4211430
CAN,CAN,903220,257
CAN,MEX,903220,1315182
CAN,WLD,903281,30014077
CAN,CAN,903281,330131
CAN,MEX,903281,235564
CAN,WLD,903289,894828547
CAN,CAN,903289,7402230
CAN,MEX,903289,89444620
CAN,WLD,903290,160054600
CAN,CAN,903290,535902
CAN,MEX,903290,13665321
CAN,WLD,903300,28115266
CAN,CAN,903300,102990
CAN,MEX,903300,651295
CAN,WLD,910111,93084891
CAN,CAN,910111,631
CAN,MEX,910111,3791
CAN,WLD,910119,498198
CAN,WLD,910121,4220
CAN,WLD,910191,237
CAN,WLD,910199,1356
CAN,WLD,910211,142173832
CAN,CAN,910211,1812
CAN,MEX,910211,5295
CAN,WLD,910212,16636990
CAN,CAN,910212,4
CAN,MEX,910212,3950
CAN,WLD,910219,10259350
CAN,CAN,910219,7877
CAN,MEX,910219,394
CAN,WLD,910221,108035449
CAN,WLD,910229,9026079
CAN,CAN,910229,4992
CAN,WLD,910291,5951657
CAN,CAN,910291,1
CAN,WLD,910299,5328284
CAN,WLD,910310,710515
CAN,WLD,910390,541163
CAN,CAN,910390,820
CAN,WLD,910400,9307708
CAN,CAN,910400,32071
CAN,MEX,910400,19086
CAN,WLD,910511,4505505
CAN,CAN,910511,1808
CAN,MEX,910511,307
CAN,WLD,910519,1777002
CAN,CAN,910519,250
CAN,MEX,910519,329
CAN,WLD,910521,16271070
CAN,CAN,910521,379192
CAN,MEX,910521,9807
CAN,WLD,910529,2439478
CAN,CAN,910529,35250
CAN,MEX,910529,2801
CAN,WLD,910591,4273959
CAN,CAN,910591,47
CAN,MEX,910591,165
CAN,WLD,910599,1850135
CAN,CAN,910599,91
CAN,MEX,910599,3410
CAN,WLD,910610,5599691
CAN,CAN,910610,48109
CAN,MEX,910610,118479
CAN,WLD,910690,6425626
CAN,CAN,910690,30606
CAN,MEX,910690,397310
CAN,WLD,910700,18577608
CAN,CAN,910700,8443
CAN,MEX,910700,3038228
CAN,WLD,910811,1901251
CAN,WLD,910812,66952
CAN,WLD,910819,191143
CAN,WLD,910820,544765
CAN,WLD,910899,218699
CAN,WLD,910919,297685
CAN,WLD,910990,221829
CAN,WLD,911011,801519
CAN,WLD,911012,127414
CAN,WLD,911019,3163
CAN,WLD,911090,299047
CAN,WLD,911110,28276
CAN,WLD,911120,401574
CAN,WLD,911180,1099656
CAN,WLD,911190,479292
CAN,CAN,911190,10
CAN,WLD,911280,90092
CAN,MEX,911280,107
CAN,WLD,911290,193168
CAN,CAN,911290,149
CAN,WLD,911310,451939
CAN,WLD,911320,2496077
CAN,CAN,911320,288
CAN,WLD,911390,4921754
CAN,CAN,911390,14
CAN,MEX,911390,70
CAN,WLD,911410,104218
CAN,CAN,911410,2684
CAN,MEX,911410,105
CAN,WLD,911430,620020
CAN,MEX,911430,10
CAN,WLD,911440,597559
CAN,MEX,911440,45
CAN,WLD,911490,2941152
CAN,CAN,911490,23431
CAN,MEX,911490,18547
CAN,WLD,920110,11547481
CAN,WLD,920120,18900825
CAN,MEX,920120,37653
CAN,WLD,920190,267803
CAN,CAN,920190,3411
CAN,WLD,920210,3719028
CAN,CAN,920210,109
CAN,MEX,920210,141
CAN,WLD,920290,34668346
CAN,CAN,920290,17848
CAN,MEX,920290,3887654
CAN,WLD,920510,5340038
CAN,WLD,920590,12826743
CAN,MEX,920590,347
CAN,WLD,920600,14255227
CAN,CAN,920600,5502
CAN,MEX,920600,14023
CAN,WLD,920710,28166384
CAN,MEX,920710,1965
CAN,WLD,920790,50622912
CAN,CAN,920790,31509
CAN,MEX,920790,3150826
CAN,WLD,920810,2631549
CAN,CAN,920810,620
CAN,WLD,920890,4771959
CAN,CAN,920890,8554
CAN,MEX,920890,65
CAN,WLD,920930,8644006
CAN,CAN,920930,36
CAN,MEX,920930,525563
CAN,WLD,920991,587187
CAN,CAN,920991,7686
CAN,WLD,920992,6066331
CAN,CAN,920992,26892
CAN,MEX,920992,1176
CAN,WLD,920994,8061761
CAN,CAN,920994,99659
CAN,MEX,920994,21841
CAN,WLD,920999,14824761
CAN,CAN,920999,14877
CAN,MEX,920999,42547
CAN,WLD,930100,7359534
CAN,CAN,930100,7888
CAN,WLD,930200,32682567
CAN,CAN,930200,15940
CAN,WLD,930310,2123214
CAN,WLD,930320,49287966
CAN,WLD,930330,92977173
CAN,CAN,930330,164099
CAN,WLD,930390,1552337
CAN,WLD,930400,24851584
CAN,CAN,930400,3388
CAN,MEX,930400,634
CAN,WLD,930510,6702555
CAN,CAN,930510,153
CAN,MEX,930510,29264
CAN,WLD,930529,25596766
CAN,CAN,930529,93161
CAN,MEX,930529,44813
CAN,WLD,930590,58192100
CAN,CAN,930590,889303
CAN,MEX,930590,20831
CAN,WLD,930621,23318197
CAN,WLD,930629,6957492
CAN,MEX,930629,955
CAN,WLD,930630,121021381
CAN,CAN,930630,882045
CAN,MEX,930630,4116
CAN,WLD,930690,35696019
CAN,CAN,930690,201609
CAN,MEX,930690,2517
CAN,WLD,930700,2404778
CAN,CAN,930700,4541
CAN,MEX,930700,966
CAN,WLD,940110,75021558
CAN,CAN,940110,252269
CAN,MEX,940110,709
CAN,WLD,940120,82203405
CAN,CAN,940120,484140
CAN,MEX,940120,16224907
CAN,WLD,940130,145304410
CAN,CAN,940130,41612
CAN,MEX,940130,25428848
CAN,WLD,940140,49097060
CAN,MEX,940140,102942
CAN,WLD,940150,3973403
CAN,MEX,940150,14594
CAN,WLD,940161,814010698
CAN,CAN,940161,75066
CAN,MEX,940161,9869366
CAN,WLD,940169,58523411
CAN,CAN,940169,11352
CAN,MEX,940169,345150
CAN,WLD,940171,219337058
CAN,CAN,940171,154743
CAN,MEX,940171,9081229
CAN,WLD,940179,211057631
CAN,CAN,940179,122618
CAN,MEX,940179,981717
CAN,WLD,940180,125474949
CAN,CAN,940180,77294
CAN,MEX,940180,2415591
CAN,WLD,940190,1676122683
CAN,CAN,940190,13862791
CAN,MEX,940190,772215232
CAN,WLD,940210,28678432
CAN,CAN,940210,79173
CAN,MEX,940210,105504
CAN,WLD,940290,157975233
CAN,CAN,940290,4479171
CAN,MEX,940290,13567663
CAN,WLD,940310,164348240
CAN,CAN,940310,545405
CAN,MEX,940310,486202
CAN,WLD,940320,610516892
CAN,CAN,940320,3345448
CAN,MEX,940320,8522778
CAN,WLD,940330,132559783
CAN,CAN,940330,578346
CAN,MEX,940330,9326920
CAN,WLD,940340,141231211
CAN,CAN,940340,37141
CAN,MEX,940340,210985
CAN,WLD,940350,385127662
CAN,CAN,940350,46321
CAN,MEX,940350,6639040
CAN,WLD,940360,743805288
CAN,CAN,940360,737183
CAN,MEX,940360,15250798
CAN,WLD,940370,108208793
CAN,CAN,940370,587933
CAN,MEX,940370,648556
CAN,WLD,940380,61223118
CAN,CAN,940380,86412
CAN,MEX,940380,52118
CAN,WLD,940390,494074895
CAN,CAN,940390,1414844
CAN,MEX,940390,7732646
CAN,WLD,940410,8098607
CAN,CAN,940410,158
CAN,MEX,940410,1111733
CAN,WLD,940421,68197185
CAN,CAN,940421,9298
CAN,MEX,940421,16810765
CAN,WLD,940429,60975413
CAN,CAN,940429,23894
CAN,MEX,940429,9766353
CAN,WLD,940430,16776397
CAN,CAN,940430,398
CAN,MEX,940430,1993
CAN,WLD,940490,337606180
CAN,CAN,940490,196683
CAN,MEX,940490,8726307
CAN,WLD,940510,559355395
CAN,CAN,940510,316780
CAN,MEX,940510,105548231
CAN,WLD,940520,99421660
CAN,CAN,940520,14423
CAN,MEX,940520,73586
CAN,WLD,940530,25907746
CAN,CAN,940530,45
CAN,MEX,940530,320
CAN,WLD,940540,618203486
CAN,CAN,940540,308179
CAN,MEX,940540,47715702
CAN,WLD,940550,42668139
CAN,CAN,940550,47938
CAN,MEX,940550,96941
CAN,WLD,940560,49560430
CAN,CAN,940560,380047
CAN,MEX,940560,581965
CAN,WLD,940591,15227020
CAN,CAN,940591,3583
CAN,MEX,940591,166204
CAN,WLD,940592,20760884
CAN,CAN,940592,221494
CAN,MEX,940592,607819
CAN,WLD,940599,124614169
CAN,CAN,940599,156972
CAN,MEX,940599,16035422
CAN,WLD,940600,679411784
CAN,CAN,940600,1370732
CAN,MEX,940600,602199
CAN,WLD,950390,1382038962
CAN,CAN,950390,440881
CAN,MEX,950390,147219700
CAN,WLD,950410,707808702
CAN,CAN,950410,1297732
CAN,MEX,950410,11060631
CAN,WLD,950420,9357261
CAN,CAN,950420,6279
CAN,MEX,950420,26098
CAN,WLD,950430,228404921
CAN,CAN,950430,347652
CAN,MEX,950430,401886
CAN,WLD,950440,42018222
CAN,CAN,950440,5791
CAN,MEX,950440,431113
CAN,WLD,950490,185671884
CAN,CAN,950490,276304
CAN,MEX,950490,1145710
CAN,WLD,950510,245562630
CAN,CAN,950510,6786
CAN,MEX,950510,1583252
CAN,WLD,950590,132792715
CAN,CAN,950590,67801
CAN,MEX,950590,1169474
CAN,WLD,950611,53684767
CAN,CAN,950611,51245
CAN,MEX,950611,3334
CAN,WLD,950612,19648716
CAN,CAN,950612,11143
CAN,WLD,950619,8920411
CAN,CAN,950619,3780
CAN,WLD,950621,910918
CAN,WLD,950629,49471037
CAN,CAN,950629,15100
CAN,MEX,950629,352573
CAN,WLD,950631,93943702
CAN,CAN,950631,10347
CAN,MEX,950631,90860
CAN,WLD,950632,48850711
CAN,CAN,950632,4284
CAN,MEX,950632,91691
CAN,WLD,950639,18044969
CAN,CAN,950639,2997
CAN,MEX,950639,96723
CAN,WLD,950640,5570600
CAN,CAN,950640,514
CAN,MEX,950640,223471
CAN,WLD,950651,6026468
CAN,WLD,950659,5807447
CAN,MEX,950659,4
CAN,WLD,950661,3716147
CAN,MEX,950661,1128
CAN,WLD,950662,22214882
CAN,CAN,950662,6058
CAN,MEX,950662,72502
CAN,WLD,950669,9588832
CAN,CAN,950669,874
CAN,MEX,950669,10714
CAN,WLD,950670,63590297
CAN,CAN,950670,245151
CAN,WLD,950691,361900444
CAN,CAN,950691,234313
CAN,MEX,950691,377759
CAN,WLD,950699,449746360
CAN,CAN,950699,1872320
CAN,MEX,950699,20782289
CAN,WLD,950710,19252792
CAN,CAN,950710,47491
CAN,MEX,950710,467613
CAN,WLD,950720,3867711
CAN,CAN,950720,1730
CAN,MEX,950720,11906
CAN,WLD,950730,24762184
CAN,CAN,950730,8297
CAN,MEX,950730,165
CAN,WLD,950790,49844399
CAN,CAN,950790,88004
CAN,MEX,950790,983742
CAN,WLD,950800,32776981
CAN,CAN,950800,1197859
CAN,MEX,950800,533
CAN,WLD,960110,57864
CAN,MEX,960110,24
CAN,WLD,960190,1187690
CAN,CAN,960190,21
CAN,MEX,960190,16736
CAN,WLD,960200,28278961
CAN,CAN,960200,309974
CAN,MEX,960200,3863206
CAN,WLD,960310,5474112
CAN,CAN,960310,4916
CAN,MEX,960310,3599466
CAN,WLD,960321,53937017
CAN,CAN,960321,30980
CAN,MEX,960321,513113
CAN,WLD,960329,17243475
CAN,CAN,960329,6752
CAN,MEX,960329,37848
CAN,WLD,960330,60248906
CAN,CAN,960330,113597
CAN,MEX,960330,6591936
CAN,WLD,960340,29218392
CAN,CAN,960340,7487
CAN,MEX,960340,177890
CAN,WLD,960350,39849405
CAN,CAN,960350,264810
CAN,MEX,960350,1272078
CAN,WLD,960390,91689239
CAN,CAN,960390,274183
CAN,MEX,960390,1678077
CAN,WLD,960400,723458
CAN,WLD,960500,7244423
CAN,CAN,960500,7446
CAN,MEX,960500,5
CAN,WLD,960610,6502226
CAN,CAN,960610,26740
CAN,MEX,960610,168196
CAN,WLD,960621,2032980
CAN,MEX,960621,6629
CAN,WLD,960622,928713
CAN,CAN,960622,2701
CAN,MEX,960622,55378
