country,partner,hs_code,imports
CAN,USA,590410,363298
USA,CAN,590410,1906
CAN,CAN,590800,4
CAN,USA,590800,1002187
USA,CAN,590800,3563
CAN,CAN,591120,73
CAN,USA,591120,3579578
USA,CAN,591120,9313
CAN,CAN,600110,394
CAN,USA,600110,2534569
USA,CAN,600110,381160
CAN,USA,600310,14821
CAN,USA,600490,263226
USA,CAN,600490,106480
CAN,CAN,600532,21763
CAN,USA,600532,5791472
CAN,USA,841989,95477768
USA,CAN,841989,92865138
CAN,CAN,841990,748357
CAN,USA,841990,184137051
USA,CAN,600532,2918418
CAN,USA,600622,2219540
USA,CAN,600622,891539
CAN,USA,600641,40738
USA,CAN,600641,50544
CAN,CAN,610120,2223
CAN,USA,610120,291364
USA,CAN,610120,837931
CAN,USA,610323,6104
USA,CAN,610342,942432
CAN,CAN,610342,1162
CAN,USA,610342,274865
CAN,CAN,610423,2520
CAN,USA,610423,210275
CAN,USA,610451,34967
USA,CAN,490210,202955
CAN,CAN,490300,107200
CAN,USA,490300,20376324
USA,CAN,490300,734459
CAN,USA,401290,65666645
USA,CAN,401290,1632805
CAN,CAN,401590,45174
CAN,USA,401590,745647
USA,CAN,401590,179484
CAN,CAN,401695,11003
MEX,USA,610323,8115
MEX,USA,401199,67753702
MEX,CAN,401290,12331
MEX,USA,401290,16630745
CAN,WLD,401590,4323583
USA,WLD,401590,21577285
CAN,WLD,401695,13781664
USA,WLD,401695,36969120
CAN,WLD,410150,2639840
USA,WLD,410150,50426880
MEX,WLD,610323,218292
MEX,WLD,401290,33410545
MEX,CAN,401590,27909
MEX,USA,401590,1255570
MEX,CAN,401695,82181
MEX,USA,401695,4213594
MEX,CAN,410150,776390
MEX,USA,490300,1256002
MEX,CAN,490900,7055
MEX,USA,490900,9539998
MEX,USA,510610,64299
MEX,USA,510620,1019560
MEX,USA,511190,1313
MEX,USA,520299,2868095
MEX,CAN,520411,17
MEX,USA,520411,1785366
MEX,USA,520527,97766
MEX,WLD,401590,5096303
MEX,WLD,401695,5346089
MEX,WLD,410150,140195554
MEX,WLD,490900,11386374
MEX,WLD,500500,46692
MEX,WLD,510610,64329
MEX,WLD,510620,1063251
MEX,WLD,511190,649271
MEX,WLD,520299,3130476
MEX,WLD,520411,1836019
MEX,WLD,520527,97766
MEX,WLD,520613,364747
MEX,WLD,520710,1256819
MEX,WLD,520833,3938189
MEX,WLD,520839,8812697
MEX,WLD,520939,72610676
MEX,WLD,610342,12766319
MEX,CAN,520613,5014
MEX,USA,520613,224492
MEX,CAN,520710,23
MEX,USA,520710,3201
MEX,USA,520833,2034505
MEX,USA,520839,1877975
MEX,CAN,520939,23990
MEX,USA,520939,67449751
MEX,CAN,610342,48
MEX,WLD,610423,431996
MEX,WLD,610451,337431
MEX,WLD,610469,11652183
MEX,WLD,520941,498280
MEX,WLD,521051,1773220
MEX,WLD,521059,989156
MEX,WLD,521151,457035
USA,MEX,481099,271761
CAN,MEX,481490,52
CAN,MEX,481910,1238083
USA,MEX,841840,13160283
CAN,MEX,841869,53639669
USA,MEX,841869,493453156
CAN,MEX,841989,812072
USA,MEX,392690,1033845526
USA,MEX,400130,124188
USA,MEX,551229,11994251
USA,MEX,551349,534
USA,MEX,400260,30347
CAN,MEX,400911,894758
USA,MEX,400911,9145236
CAN,MEX,400942,542594
USA,MEX,400942,2596522
CAN,MEX,401033,1301658
USA,MEX,401033,16906770
CAN,MEX,401161,14431
CAN,MEX,401199,78816
USA,MEX,401199,16426
USA,MEX,481910,47162504
USA,MEX,482210,5693
CAN,MEX,482290,576
USA,MEX,482290,325888
CAN,MEX,551519,581
USA,MEX,551519,12141
CAN,MEX,551634,21
CAN,MEX,551693,95
CAN,MEX,560130,6
USA,MEX,560130,168141
USA,MEX,560391,622735
CAN,MEX,560391,1786
USA,MEX,560741,1066075
CAN,MEX,560741,884
USA,MEX,570232,3515
USA,MEX,570292,2272
CAN,MEX,570500,13977
USA,MEX,570500,3557891
CAN,MEX,580126,3173
CAN,MEX,580190,4567
USA,MEX,580190,6779
CAN,MEX,580429,835
USA,MEX,580429,6618
CAN,MEX,580631,139711
USA,MEX,580631,78421
CAN,MEX,581100,131390
USA,MEX,581100,202454
CAN,MEX,590220,515
USA,MEX,590220,8881665
CAN,MEX,590800,3186
USA,MEX,590800,2033190
CAN,MEX,591120,86
USA,MEX,591120,11869
USA,MEX,600110,387105
CAN,MEX,600532,7050
USA,MEX,841989,28480875
CAN,MEX,841990,2486384
USA,MEX,600532,446138
USA,MEX,600622,91941
CAN,MEX,600641,213
CAN,MEX,610120,745168
USA,MEX,610120,6803563
USA,MEX,610342,1328187
CAN,MEX,610342,23179
CAN,MEX,610423,18
CAN,MEX,610451,32528
USA,MEX,490210,12206
CAN,MEX,490300,155089
USA,MEX,490300,16399925
CAN,MEX,401290,1956362
USA,MEX,401290,52205163
CAN,MEX,401590,452119
USA,MEX,401590,1423163
CAN,MEX,401695,158240
USA,MEX,401695,7989973
USA,MEX,410150,999630
MEX,WLD,521152,1932728
CAN,WLD,410411,1584758
USA,WLD,410411,11908577
CAN,WLD,410692,734711
CAN,WLD,490900,134609891
USA,WLD,490900,432715247
CAN,WLD,500500,241429
USA,WLD,500500,1305253
CAN,WLD,510211,53896
USA,WLD,510211,57949
CAN,WLD,510610,1177203
USA,WLD,510610,32447878
CAN,WLD,510620,681524
USA,WLD,510620,1605790
CAN,WLD,511190,489262
USA,WLD,511190,1374820
CAN,WLD,520299,5542188
USA,WLD,520299,19151594
CAN,WLD,520411,507439
USA,WLD,520411,5457661
CAN,WLD,520526,292443
USA,WLD,520526,1168363
CAN,WLD,520527,49695
USA,WLD,520527,147839
CAN,WLD,520613,6544
USA,WLD,520613,683846
USA,WLD,520614,93330
CAN,WLD,520643,346
USA,WLD,520643,244210
CAN,WLD,520710,2159467
USA,WLD,520710,34532850
CAN,WLD,520833,901840
USA,WLD,520833,1392236
CAN,WLD,520839,2706583
USA,WLD,520839,13279489
CAN,WLD,520939,3675604
USA,WLD,520939,18610364
CAN,WLD,520941,584246
USA,WLD,520941,5553475
CAN,WLD,521051,1853910
USA,WLD,521051,2761939
CAN,WLD,521059,251154
USA,WLD,521059,412648
CAN,WLD,521151,115493
USA,WLD,610451,6490832
USA,WLD,610469,199621539
CAN,WLD,610469,33704685
USA,WLD,841990,1014476697
CAN,WLD,842211,231058963
CAN,WLD,610620,63500643
USA,WLD,610620,397762649
USA,WLD,521151,1886145
CAN,WLD,521152,89245
USA,WLD,521152,1458155
CAN,WLD,521211,672805
USA,WLD,521211,267850
CAN,WLD,530129,67154
USA,WLD,410692,235859
CAN,WLD,411310,217973
USA,WLD,411310,4694453
CAN,WLD,420211,12565157
CAN,WLD,610832,63565528
USA,WLD,610832,560721932
CAN,WLD,610990,238714764
USA,WLD,610990,1543046085
CAN,WLD,611190,1743748
USA,WLD,611190,11409434
CAN,WLD,611239,91641
USA,WLD,611239,244943
CAN,WLD,611430,90128644
USA,WLD,611430,732507969
CAN,WLD,611599,5139617
USA,WLD,611599,38148295
CAN,WLD,620112,7248928
USA,WLD,620112,43655733
USA,WLD,620219,10729362
CAN,WLD,620219,1822435
USA,WLD,620312,57574190
CAN,WLD,620312,7552551
CAN,WLD,620333,25599619
USA,WLD,620333,151484088
CAN,WLD,620421,48023
USA,WLD,620421,25076
MEX,USA,610342,28498
CAN,USA,401695,11123162
USA,CAN,401695,1549102
CAN,USA,410150,1961895
USA,CAN,410150,42882984
CAN,USA,410411,972138
CAN,CAN,490900,178630
CAN,USA,490900,53168178
USA,CAN,490900,47522858
CAN,CAN,500500,136
CAN,USA,500500,3136
USA,CAN,500500,1351
CAN,CAN,510610,4820
CAN,USA,510610,158043
USA,CAN,510610,1783422
CAN,USA,510620,54001
USA,CAN,510620,19177
CAN,USA,511190,45629
USA,CAN,511190,1689
CAN,USA,520299,5520045
USA,CAN,520299,33041
CAN,CAN,520411,12
CAN,USA,520411,120893
USA,CAN,520411,6766
CAN,USA,520526,11936
CAN,USA,520527,8342
CAN,USA,520613,2363
CAN,CAN,520710,93530
CAN,USA,520710,78402
USA,CAN,520710,16166143
CAN,USA,520833,230697
CAN,USA,520839,126945
CAN,CAN,520939,37
CAN,USA,520939,2089965
CAN,USA,520941,135901
USA,CAN,520941,649
CAN,USA,521051,982551
CAN,CAN,521059,2325
CAN,USA,521059,44593
CAN,USA,521151,19002
USA,CAN,610451,1365
USA,CAN,610469,1598835
USA,CAN,841990,132445271
CAN,CAN,842211,43153
CAN,CAN,610469,3125
CAN,USA,610469,1464557
CAN,CAN,610620,33324
CAN,USA,610620,4455689
USA,CAN,610620,4434466
USA,CAN,521151,317
CAN,USA,521152,5619
CAN,USA,521211,25714
CAN,USA,530129,28505
CAN,USA,410692,703063
CAN,USA,411310,54265
CAN,CAN,610832,49927
CAN,USA,610832,156107
USA,CAN,610832,105087
CAN,CAN,610990,114326
CAN,USA,610990,16270998
USA,CAN,610990,11243531
CAN,CAN,611190,581
CAN,USA,611190,60515
USA,CAN,611190,11397
CAN,USA,611239,26976
CAN,CAN,611430,18286
CAN,USA,611430,14677842
USA,CAN,611430,9589050
CAN,CAN,611599,65
CAN,USA,611599,468137
USA,CAN,611599,180850
CAN,CAN,620112,14893
CAN,USA,620112,231591
USA,CAN,620112,426754
USA,CAN,620219,41818
CAN,CAN,620219,1433
CAN,USA,620219,75439
CAN,WLD,620439,12967503
USA,WLD,620439,76050071
CAN,WLD,620452,21591766
USA,WLD,620452,217730125
CAN,WLD,620711,7003472
USA,WLD,620711,210474763
CAN,WLD,620930,18546549
USA,WLD,620930,106973825
USA,WLD,621050,408034028
CAN,WLD,621050,95070035
CAN,WLD,621139,2879073
USA,WLD,621139,24765616
CAN,WLD,621390,2169630
USA,WLD,621390,25212078
CAN,WLD,621710,16722091
USA,WLD,621710,184581109
CAN,WLD,630110,4105552
USA,WLD,630110,90216790
CAN,WLD,630221,47895594
USA,WLD,630221,507878833
USA,WLD,630251,165210358
CAN,WLD,630251,14555592
USA,WLD,630392,926404272
CAN,WLD,630392,132187061
CAN,WLD,630493,21054699
USA,WLD,630493,204463906
CAN,WLD,630539,3700091
USA,WLD,630539,20347560
CAN,WLD,630710,43436878
USA,WLD,630710,513460129
USA,WLD,640199,23335259
CAN,WLD,640199,3402701
CAN,WLD,640340,98501707
USA,WLD,640340,509491932
USA,WLD,640419,3047083000
CAN,WLD,640419,299996323
CAN,WLD,640610,23114666
USA,WLD,640610,154959572
CAN,WLD,650500,175091921
USA,CAN,620312,54317
CAN,CAN,620312,1893
CAN,USA,620312,50650
CAN,CAN,620333,19284
CAN,USA,620333,290262
USA,CAN,620333,1772655
CAN,USA,620421,3951
CAN,CAN,620439,9182
CAN,USA,620439,745650
USA,CAN,620439,1529770
CAN,CAN,620452,1330
CAN,USA,620452,491062
USA,CAN,620452,495086
CAN,USA,620711,109720
USA,CAN,620711,23097
CAN,CAN,620930,2263
CAN,USA,620930,129032
USA,CAN,620930,405487
USA,CAN,621050,5069900
CAN,CAN,621050,79175
CAN,USA,621050,1118128
CAN,CAN,621139,57
CAN,USA,621139,736406
USA,CAN,621139,839613
CAN,USA,621390,112539
USA,CAN,621390,146297
CAN,CAN,621710,8267
CAN,USA,621710,2334468
USA,CAN,621710,990778
CAN,USA,630110,102932
USA,CAN,630110,23073
CAN,CAN,630221,8425
CAN,USA,630221,803187
USA,CAN,630221,100271
USA,CAN,630251,16336
CAN,CAN,630251,146
CAN,USA,630251,192854
USA,CAN,630392,9005046
CAN,CAN,630392,8638
CAN,USA,630392,48110384
CAN,CAN,630493,200245
CAN,USA,630493,1714241
USA,CAN,630493,637440
CAN,CAN,630539,3118
CAN,USA,630539,2338489
USA,CAN,630539,249152
CAN,CAN,630710,40593
CAN,USA,630710,10375283
USA,CAN,630710,24768230
USA,CAN,640199,2198541
CAN,CAN,640199,20502
CAN,USA,640199,380013
CAN,CAN,640340,36366
CAN,USA,640340,6567774
USA,CAN,640340,2303226
USA,CAN,640419,2244945
CAN,CAN,640419,87921
CAN,USA,640419,1392105
CAN,CAN,640610,1341
CAN,USA,640610,1023800
USA,CAN,640610,653141
CAN,CAN,650500,269625
CAN,MEX,410411,59637
USA,MEX,410411,9086970
CAN,MEX,410692,211
CAN,MEX,490900,16907
USA,MEX,490900,357591
USA,MEX,510610,250766
USA,MEX,511190,60659
USA,MEX,520299,2228976
CAN,MEX,520411,1657
USA,MEX,520411,888883
USA,MEX,520526,202435
USA,MEX,520643,97663
CAN,MEX,520710,111816
USA,MEX,520710,1285947
CAN,MEX,520833,16049
CAN,MEX,520839,650
USA,MEX,520839,8286
CAN,MEX,520939,1326
USA,MEX,520939,389191
USA,MEX,520941,7067
CAN,MEX,521051,369
CAN,MEX,521059,143
USA,MEX,521059,6054
USA,MEX,610451,1356883
USA,MEX,610469,8864830
USA,MEX,841990,101465579
CAN,MEX,610469,68677
CAN,MEX,610620,445425
USA,MEX,521211,409
USA,MEX,410692,24584
CAN,MEX,411310,101
USA,MEX,411310,469638
USA,MEX,610620,21195811
CAN,MEX,610832,14565
USA,MEX,610832,1917148
CAN,MEX,610990,10318769
USA,MEX,610990,229401004
CAN,MEX,611190,3372
USA,WLD,650500,1515537801
CAN,WLD,680100,4184900
USA,WLD,680100,36652810
USA,WLD,530129,43070
CAN,WLD,530130,10480
USA,WLD,530130,16060727
CAN,WLD,530820,72687
USA,WLD,530820,963320
CAN,WLD,530890,164968
USA,WLD,530890,2780144
CAN,WLD,540110,12296021
USA,WLD,540110,31006602
CAN,WLD,540120,475326
USA,WLD,540120,3288083
CAN,WLD,540219,36478773
USA,WLD,540219,230904968
CAN,WLD,540252,301706
USA,WLD,540252,2165629
MEX,WLD,521211,150493
MEX,WLD,610620,72396028
MEX,WLD,610832,9617470
MEX,WLD,610990,158850666
MEX,WLD,611190,345568
MEX,WLD,611239,3805
USA,MEX,611190,24351
CAN,MEX,611430,1864068
USA,MEX,611430,56802562
CAN,MEX,611599,487
USA,MEX,611599,281731
CAN,MEX,620112,577983
USA,MEX,620112,3738724
CAN,USA,650500,7957009
USA,CAN,650500,20880857
CAN,CAN,680100,22
CAN,USA,680100,702740
USA,CAN,530130,9083866
CAN,CAN,530820,436
MEX,WLD,611430,44422143
MEX,WLD,611599,1731640
MEX,WLD,620112,2610727
MEX,WLD,620219,156698
MEX,WLD,620312,2187722
MEX,WLD,620333,10080202
MEX,WLD,620421,3206
USA,MEX,620219,35293
USA,MEX,620312,207334
CAN,MEX,620312,24
CAN,MEX,620333,15751
USA,MEX,620333,928491
CAN,MEX,620439,2270
USA,MEX,620439,8394
CAN,USA,530820,869
CAN,USA,530890,81798
CAN,CAN,540110,179583
CAN,USA,540110,5628954
MEX,USA,610423,32364
MEX,USA,610451,283127
MEX,USA,520941,313516
MEX,USA,521051,2897
MEX,USA,521059,305788
MEX,USA,521151,41250
MEX,USA,521152,1136415
MEX,CAN,610469,35251
USA,CAN,540110,112521
CAN,USA,540120,63078
CAN,CAN,540219,84876
CAN,USA,540219,31603717
MEX,WLD,620439,3595853
MEX,WLD,620452,6815897
MEX,WLD,620711,1480666
MEX,WLD,620930,4678688
MEX,WLD,621050,9335042
MEX,WLD,621139,633735
MEX,WLD,621390,697690
MEX,WLD,621710,13695989
USA,CAN,540219,191287307
CAN,USA,540252,265414
USA,CAN,540252,7855
CAN,USA,540259,186927
MEX,USA,610469,1221956
MEX,CAN,610620,411650
MEX,USA,610620,23682122
MEX,WLD,630110,279969
MEX,WLD,630221,8023222
MEX,WLD,630251,2897832
MEX,WLD,630392,18894109
MEX,WLD,630493,5821168
MEX,WLD,630539,19447263
MEX,WLD,630710,28419961
MEX,WLD,640199,515831
MEX,USA,610832,62956
MEX,CAN,610990,873798
MEX,USA,610990,35800457
MEX,USA,611190,14415
MEX,CAN,611430,210907
MEX,USA,611430,18544879
MEX,USA,611599,5790
MEX,CAN,620112,3840
MEX,WLD,640340,6416502
MEX,WLD,640419,74470880
MEX,WLD,640610,25702389
MEX,WLD,530129,12189
MEX,WLD,530130,39300
MEX,WLD,530820,6875
MEX,WLD,530890,1688940
MEX,WLD,540110,100093069
MEX,USA,620112,98714
MEX,USA,620219,8
MEX,USA,620312,8426
MEX,USA,620333,229653
MEX,CAN,620439,5500
MEX,USA,620439,111321
MEX,WLD,540120,11330677
MEX,WLD,540219,26961808
MEX,WLD,540252,1430616
MEX,WLD,540259,1345898
MEX,WLD,540490,9011196
MEX,WLD,540753,30088426
CAN,WLD,540259,284475
MEX,CAN,620452,250
MEX,USA,620452,80843
MEX,USA,620711,293
MEX,CAN,620930,17812
MEX,USA,620930,12299
MEX,USA,621050,81031
MEX,USA,621139,38480
MEX,USA,621390,5
MEX,CAN,621710,13651
MEX,USA,621710,4229170
MEX,USA,630110,17461
MEX,USA,630221,9355
MEX,USA,630251,42752
MEX,CAN,630392,8503
MEX,USA,630392,5188372
MEX,CAN,630493,118
MEX,USA,630493,2196502
USA,WLD,540259,17553267
CAN,WLD,540490,6138241
USA,WLD,540490,93600162
USA,WLD,540753,53492196
CAN,WLD,540753,12352967
CAN,WLD,540769,10887884
USA,WLD,540769,43753986
CAN,WLD,540810,122430
USA,WLD,540810,1440985
CAN,WLD,540821,565367
USA,WLD,540821,2499162
CAN,WLD,550311,12846486
USA,WLD,550311,57982882
CAN,WLD,550620,1437704
USA,WLD,550620,5453649
CAN,WLD,550951,422094
USA,WLD,550951,17935236
USA,WLD,420211,132171189
CAN,WLD,550952,60706
MEX,CAN,630539,12561
MEX,USA,630539,17654334
MEX,CAN,630710,93849
MEX,USA,630710,13528787
MEX,USA,640199,94446
MEX,CAN,640340,19624
MEX,USA,640340,2947957
MEX,USA,640419,56021
USA,WLD,550952,1707925
CAN,WLD,551120,6560485
USA,WLD,551120,29885965
CAN,WLD,420222,168485593
CAN,WLD,551130,332183
USA,WLD,551130,1894620
CAN,WLD,551323,862757
USA,WLD,551323,1304881
CAN,WLD,551339,123202
USA,WLD,420222,1447521246
CAN,WLD,420299,106736409
MEX,CAN,640610,216
MEX,USA,640610,22372704
MEX,USA,521211,4917
MEX,USA,530820,1900
MEX,CAN,530890,3300
MEX,USA,530890,957714
MEX,CAN,540110,3604986
MEX,USA,540110,86431290
MEX,CAN,540120,7611
USA,WLD,420299,647052250
USA,WLD,551339,358210
CAN,WLD,551443,178033
USA,WLD,551443,243814
CAN,WLD,551449,101429
CAN,WLD,430130,825
USA,WLD,551449,242343
CAN,WLD,551622,1859242
USA,WLD,551622,4586606
CAN,WLD,551623,2516723
CAN,WLD,901010,1204372
USA,WLD,901010,3357292
MEX,USA,540120,11062086
MEX,CAN,540219,7189663
MEX,USA,540219,14160644
MEX,USA,540252,110320
MEX,USA,540259,189513
MEX,CAN,540490,42886
MEX,USA,540490,6292078
MEX,CAN,540753,2300905
MEX,USA,540753,8061947
MEX,CAN,540769,968
MEX,USA,540769,9181952
USA,CAN,540259,21575
CAN,USA,540490,3320874
CAN,WLD,901890,1195974211
USA,WLD,901890,9038677382
USA,WLD,901720,49132778
CAN,WLD,902121,28775772
CAN,WLD,901910,202192692
USA,CAN,540490,123864
USA,CAN,540753,20184941
CAN,CAN,540753,531395
CAN,USA,540753,6248909
CAN,CAN,540769,5491
CAN,USA,540769,2372721
USA,CAN,540769,52390
CAN,USA,540810,23933
USA,CAN,540810,4563
CAN,USA,540821,330303
CAN,USA,550311,7982880
USA,CAN,550311,160561
CAN,USA,550620,61892
CAN,USA,550951,242017
USA,CAN,550951,1336631
CAN,CAN,420211,16815
CAN,USA,420211,673927
USA,CAN,420211,636752
CAN,USA,550952,6409
USA,CAN,550952,340641
CAN,CAN,551120,1066026
CAN,USA,551120,91544
USA,CAN,551120,5689685
CAN,CAN,420222,5517
CAN,USA,551130,1717
CAN,USA,551323,91487
CAN,USA,420222,14375420
USA,CAN,420222,171279
CAN,CAN,420299,77118
CAN,USA,420299,19679562
CAN,USA,551339,9544
USA,CAN,551339,2996
CAN,USA,551443,144363
USA,CAN,551443,498
CAN,USA,551449,16337
USA,CAN,420299,638244
CAN,USA,430130,825
CAN,USA,551622,179704
USA,CAN,551622,37299
CAN,CAN,551623,75532
CAN,USA,551623,1369694
USA,CAN,900661,4358763
CAN,USA,901010,688440
USA,CAN,901010,17673
CAN,CAN,901890,3424427
CAN,USA,901890,655040393
USA,CAN,901890,90741270
CAN,USA,901720,5430281
USA,CAN,901720,579625
CAN,CAN,901910,170167
CAN,USA,901910,97454118
USA,CAN,901910,53384416
CAN,CAN,901060,305486
CAN,USA,901060,10804073
USA,CAN,901060,6331980
CAN,CAN,902121,1594446
CAN,USA,902121,17674492
MEX,USA,540810,31303
USA,WLD,901910,852150676
CAN,WLD,901060,16053668
USA,WLD,901060,38779241
CAN,WLD,901420,351223976
MEX,WLD,540769,17392268
MEX,WLD,540810,574978
MEX,CAN,540821,1047
MEX,USA,540821,335172
MEX,USA,550311,13704087
MEX,USA,410150,108022736
MEX,USA,410411,140583408
MEX,USA,411310,55302
MEX,USA,550620,9882378
MEX,WLD,540821,748045
MEX,WLD,550311,16690936
MEX,WLD,550620,10145519
MEX,WLD,410411,181038216
MEX,WLD,410692,5286591
MEX,WLD,411310,697292
MEX,WLD,420211,3697277
MEX,CAN,550951,32297
MEX,USA,550951,4529
MEX,USA,550952,13832
MEX,USA,551120,13731
MEX,USA,551130,6494
MEX,CAN,420211,667
MEX,USA,420211,199665
MEX,CAN,420222,10890
MEX,USA,420222,186539
MEX,WLD,550951,2074245
MEX,WLD,550952,95349
MEX,WLD,551120,625300
MEX,WLD,551130,93876
MEX,WLD,551323,5324476
MEX,WLD,420222,143130521
MEX,CAN,551323,116
MEX,USA,551323,1494564
MEX,CAN,551339,2
MEX,USA,551339,1330
MEX,USA,551449,25122
MEX,CAN,901480,947554
MEX,USA,901480,4945570
MEX,WLD,420299,21417011
MEX,WLD,551339,2221201
MEX,WLD,551443,68352
MEX,WLD,551449,29856
MEX,WLD,551622,2871629
MEX,WLD,901780,25418200
MEX,CAN,901780,94904
MEX,USA,901780,5465809
MEX,USA,900661,210251
MEX,USA,901010,90624
MEX,WLD,901890,1379081452
MEX,WLD,901010,845105
MEX,WLD,901060,6356566
MEX,WLD,901813,38147848
MEX,WLD,901841,719995
MEX,CAN,901060,2050903
MEX,USA,901060,2557092
MEX,USA,901813,24573752
MEX,USA,901841,90475
MEX,CAN,901720,2426
MEX,WLD,901850,39309737
MEX,WLD,902121,2314465
MEX,WLD,902150,14511889
MEX,WLD,902230,48618387
MEX,WLD,901420,12012408
MEX,USA,901720,1077076
MEX,USA,902121,150940
MEX,CAN,901850,15816
MEX,USA,901850,16496075
MEX,CAN,902230,1000
MEX,USA,902230,29041557
MEX,CAN,901420,1345465
MEX,USA,901420,9189678
MEX,CAN,901730,146215
MEX,USA,901730,17465271
MEX,WLD,901730,36136976
MEX,WLD,901910,34930330
MEX,WLD,902213,3174632
MEX,WLD,551623,1442240
MEX,WLD,560122,17505432
MEX,CAN,901890,2626446
MEX,USA,901890,1078231661
MEX,CAN,901910,1043256
MEX,USA,901910,10254085
MEX,CAN,551622,11686
MEX,USA,551622,103147
MEX,CAN,551623,475
MEX,USA,551623,498860
MEX,CAN,560122,10660
MEX,USA,560122,15735631
MEX,CAN,420299,19753
MEX,USA,420299,13191531
MEX,USA,430390,300326
MEX,USA,440122,169091
MEX,CAN,650500,188798
MEX,USA,650500,7646318
CAN,MEX,620452,214535
USA,MEX,620452,1895589
CAN,MEX,620711,15127
USA,MEX,620711,1503457
CAN,MEX,620930,5775
USA,MEX,620930,325488
USA,MEX,621050,84164
CAN,MEX,621050,319754
CAN,MEX,621139,228326
USA,MEX,621139,2498822
CAN,MEX,621390,70
USA,MEX,621390,8211
CAN,MEX,621710,644814
USA,MEX,621710,7576206
CAN,MEX,630110,22
USA,MEX,630110,334
CAN,MEX,630221,184793
USA,MEX,630221,2145521
USA,MEX,630251,68392
CAN,MEX,630251,13114
USA,MEX,630392,163811691
CAN,MEX,630392,6035125
CAN,MEX,630493,416189
USA,MEX,630493,10765332
CAN,MEX,630539,1939
USA,MEX,630539,2853246
CAN,MEX,630710,39082
USA,MEX,630710,4684178
USA,MEX,640199,3527952
CAN,MEX,640199,291461
CAN,MEX,640340,69020
USA,MEX,640340,3440073
USA,MEX,640419,18456810
CAN,MEX,640419,197704
CAN,MEX,640610,296728
USA,MEX,640610,39060688
CAN,MEX,650500,1708665
USA,MEX,650500,23934302
CAN,MEX,530890,5
USA,MEX,530890,8432
CAN,MEX,540110,756887
USA,MEX,540110,12460247
CAN,MEX,540120,7040
USA,MEX,540120,372525
CAN,MEX,540219,1069546
USA,MEX,540219,206997
USA,MEX,540252,2171
CAN,MEX,540259,76179
USA,MEX,540259,68419
CAN,MEX,540490,271101
USA,MEX,540490,2253377
USA,MEX,540753,846007
CAN,MEX,540753,177913
CAN,MEX,540769,22402
USA,MEX,540769,900620
CAN,MEX,540821,332
CAN,MEX,550620,1515
CAN,MEX,420211,62677
USA,MEX,420211,9164631
USA,MEX,550952,1328003
CAN,MEX,420222,185263
USA,WLD,902121,143472708
USA,WLD,901420,726117099
CAN,WLD,901730,22969753
CAN,WLD,901850,103180199
USA,WLD,901850,398638667
USA,MEX,551120,69681
CAN,MEX,551130,238
USA,MEX,551323,509
USA,MEX,420222,9648621
CAN,MEX,420299,16626913
USA,MEX,420299,71654553
USA,MEX,551622,4555
CAN,MEX,551623,1310
CAN,MEX,901890,113131557
USA,MEX,901890,3040200946
USA,MEX,901720,9636
CAN,MEX,901910,26098993
USA,MEX,901060,163050
CAN,MEX,902121,4208
CAN,MEX,901420,422339
USA,MEX,901420,2052540
CAN,MEX,901850,49624
USA,MEX,902121,8732874
USA,MEX,901850,1460244
CAN,MEX,902230,815761
CAN,WLD,902150,119817675
USA,WLD,902150,1020999048
CAN,WLD,902680,114636595
CAN,WLD,902230,26115007
USA,WLD,902680,335315504
USA,WLD,902230,293772215
MEX,WLD,560392,17669003
MEX,WLD,430390,1128563
MEX,WLD,440122,171377
MEX,WLD,650500,60172259
MEX,WLD,680100,1116857
MEX,WLD,680292,1263182
MEX,WLD,902680,93965566
CAN,WLD,902490,18936655
USA,WLD,901730,102935737
CAN,MEX,902680,11356471
USA,MEX,902680,51105843
USA,MEX,902230,38035173
CAN,MEX,901730,22673
CAN,WLD,901790,2333120
USA,WLD,551623,14057025
CAN,WLD,560122,8309018
USA,WLD,560122,14746123
CAN,WLD,902213,28450106
USA,MEX,901730,274857
CAN,MEX,901790,9215
USA,MEX,551623,114191
CAN,MEX,560122,2342
USA,MEX,901910,192354437
USA,WLD,430130,236065
CAN,WLD,430390,4526084
USA,WLD,430390,69060699
CAN,WLD,440122,25197411
CAN,WLD,680292,11737166
USA,WLD,680292,120442284
CAN,WLD,680690,96845079
CAN,WLD,560392,23052590
USA,WLD,560392,192379674
USA,WLD,902490,42776403
CAN,WLD,902511,5045835
MEX,WLD,902820,30017358
CAN,MEX,430390,64109
USA,MEX,430390,939720
USA,MEX,680100,928297
CAN,MEX,680292,522791
USA,MEX,680292,6322197
CAN,MEX,680690,1003624
USA,MEX,560122,30685
MEX,WLD,903149,112338894
MEX,WLD,903190,197522453
MEX,WLD,910519,169702
MEX,WLD,902490,6771142
MEX,WLD,902511,2475919
MEX,WLD,910529,771761
MEX,WLD,910690,7688962
USA,CAN,902121,8962171
CAN,CAN,901420,705273
CAN,USA,901420,243830266
USA,CAN,901420,90684576
CAN,CAN,901850,34121
CAN,USA,901850,67269619
USA,CAN,901850,8625143
CAN,USA,902150,21776843
CAN,CAN,902230,41696
CAN,USA,902230,12407147
CAN,CAN,902680,7285472
CAN,USA,902680,54849885
USA,CAN,902680,24820690
USA,CAN,902230,76140
CAN,CAN,902490,134655
CAN,CAN,901730,855675
